1949	4	20	-38	-73.5	135	7.1
1949	4	23	-8	121	286	7
1949	4	25	-19.75	-69	123	7.2
1949	4	30	6.5	125	259	7.3
1949	5	3	48.6	153.5	221	7
1949	5	8	-20.8	-69	123	6.8
1949	5	9	4.5	95.5	706	6.8
1949	5	30	-20.8	-69	123	7
1949	6	12	-26.5	-62.5	132	6.9
1949	6	12	-26.5	-62.5	132	6.9
1949	6	23	-16.1	168.3	186	6.8
1949	6	24	-6.2	105.7	276	7
1949	7	2	16	148	215	6.6
1949	7	10	39	70.5	715	7.6
1949	7	10	39.2	70.7	715	6.5
1949	7	23	-18.5	170	186	7.2
1949	7	23	38.6	26.3	365	6.8
1949	7	25	16.4	147.6	215	6.8
1949	7	25	-34	-112	684	6.8
1949	7	27	-28	-177	177	6.9
1949	8	5	-1.5	-78.25	107	6.8
1949	8	6	-18.5	-174.5	173	7.2
1949	8	17	39.5	40.6	366	6.8
1949	8	22	53.75	-133.25	22	8.1
1949	8	25	52.2	-179.3	7	6.8
1949	9	14	0.75	126	266	6.9
1949	9	20	-29.5	-177.5	178	6.9
1949	9	24	-6.5	155	193	6.8
1949	9	27	59.75	-149	14	6.7
1949	10	7	-33.25	58	425	6.8
1949	10	19	-5.5	154	193	7.5
1949	10	31	-5.6	153.6	190	6.8
1949	11	3	48.5	154	221	6.8
1949	11	7	-14	167	186	6.8
1949	11	20	28.1	-112.6	49	6.8
1949	11	22	-28.5	-178.5	177	7.1
1949	11	27	-18	-173	173	6.6
1949	12	17	-54	-71	144	7.8
1949	12	17	-54	-71	144	7.8
1949	12	18	-34.5	180	179	6.8
1949	12	21	-19.5	-64	125	6.8
1949	12	26	-15.5	-180	182	6.8
1949	12	27	-60	-22	153	6.7
1949	12	29	18	121	249	7.2
1950	1	2	-11.5	165.4	184	7
1950	1	12	-18	-178	181	6.8
1950	1	30	-53.5	-71.5	144	6.9
1950	2	2	22	100	297	7.1
1950	2	5	-48.2	164.2	161	6.9
1950	2	28	46	144	663	7.5
1950	3	2	-60	-35	150	6.9
1950	3	7	10.5	122.3	254	6.7
1950	3	14	-8.5	-74	112	6.8
1950	3	27	53.3	172.2	5	6.8
1950	3	27	-5.9	102.9	274	7
1950	4	4	52	101.4	326	6.8
1950	4	26	33.7	135.8	233	6.8
1950	5	17	39.25	130.25	660	6.7
1950	5	17	-21	169	189	6.6
1950	5	19	-20.6	169	186	6.9
1950	5	25	13	143.5	210	7.1
1950	5	26	-20.25	169.25	186	6.9
1950	5	27	-18.5	-178	181	6.8
1950	6	7	-4	-76.5	111	6.8
1950	6	19	-6.25	112	277	6.8
1950	6	21	-20.25	169.25	186	6.8
1950	6	24	-20.5	169.5	186	6.8
1950	7	9	-33	-112	684	6.8
1950	7	9	-8	-70.75	113	7
1950	7	9	-8	-70.75	113	7
1950	7	9	36.7	70.5	718	7.5
1950	7	13	28	139.6	212	6.9
1950	7	21	-16.1	168.3	186	6.5
1950	7	29	2.2	126.9	266	7
1950	7	29	-6.5	155	193	6.9
1950	8	5	-48.2	164.2	161	6.8
1950	8	7	6.2	125.6	259	6.8
1950	8	14	-27.25	-62.5	132	7.2
1950	8	15	28.5	96.5	313	8.6
1950	8	17	-22.3	-179.2	171	6.9
1950	8	31	5.5	126	259	7
1950	9	10	35.5	140.4	228	6.8
1950	9	10	-15.5	167	186	7.1
1950	9	19	-2	138.5	201	6.9
1950	9	22	-25.5	-114	685	6.8
1950	9	22	-17.6	-177.1	181	7
1950	9	29	19	-107	54	6.6
1950	10	5	11	-85	75	7.8
1950	10	8	-3.75	128.25	272	7.5
1950	10	21	17.8	-105.5	54	6.8
1950	10	23	14.5	-91.5	70	7.5
1950	11	2	-6.5	129.5	280	7.4
1950	11	5	33.25	134.75	236	6.9
1950	11	8	-10	159.5	193	7.1
1950	11	17	16.8	-100.7	58	6.8
1950	11	22	51.4	-176	7	6.8
1950	12	1	14	-47.25	403	6.6
1950	12	2	-8.2	-71	113	6.8
1950	12	2	-18.25	167.5	186	7.2
1950	12	2	-18.25	167.5	186	7.2
1950	12	3	-18	167.7	186	6.5
1950	12	4	-5	153.5	190	7.3
1950	12	9	-23.5	-67.5	127	7.7
1950	12	10	-14.25	-75.75	115	7.1
1950	12	10	-28	-178.5	177	7.2
1950	12	14	-19.25	-175.75	173	7.5
1950	12	14	17	-97.5	60	7.3
1951	1	5	7.5	-80.5	81	6.8
1951	1	6	36.5	71	717	6.8
1951	1	6	7.5	-80.5	81	6.9
1951	1	8	-5	151	192	6.9
1951	1	15	-14.9	167.1	186	6.7
1951	1	23	-55	-136.5	691	6.9
1951	2	13	-15	-175.25	173	6.9
1951	2	13	56	-156	12	7.2
1951	2	17	-7	146	207	7.2
1951	3	4	-16	-74.5	115	6.9
1951	3	5	28.5	128	238	6.9
1951	3	9	-8.7	124.1	289	6.8
1951	3	10	-15	167.5	186	7.2
1951	3	23	-30.5	180	177	6.8
1951	3	24	-10.6	165.5	184	7.1
1951	4	10	-15.5	-173	173	6.8
1951	4	14	-23.3	-66.4	128	7
1951	4	16	31	138.5	211	6.8
1951	5	1	-50.5	149	700	6.8
1951	5	6	71.5	-9	639	7
1951	5	21	-6	154.5	193	7
1951	6	5	29.75	131.75	239	6.8
1951	6	6	71.3	-9.7	639	7
1951	6	7	-28.5	-175.9	177	6.8
1951	6	12	36.3	71	717	7.5
1951	7	11	27.5	139.5	212	6.9
1951	7	18	1	-27	406	6.9
1951	8	13	40.8	33.4	366	6.7
1951	8	21	19.75	-156	613	6.9
1951	10	11	-5.5	152	192	6.9
1951	10	18	41.6	142	224	6.5
1951	10	21	23.75	121.5	244	7.5
1951	10	22	23.75	121.25	244	7.2
1951	10	22	23.9	121.7	244	7
1951	10	22	23.9	121.7	244	6.6
1951	10	22	24	121.25	244	7.1
1951	10	22	23.9	121.7	244	6.5
1951	10	25	23	121.3	244	6.5
1951	10	28	-58	158	167	6.8
1951	11	6	47.75	154.25	221	7.2
1951	11	9	-21.75	-68	124	6.8
1951	11	18	30.5	91.5	306	6.8
1951	11	18	30.5	91	306	7.7
1951	11	24	23	122.5	243	7.3
1951	12	8	-34	57	425	7.5
1951	12	12	16.5	-96.9	60	7
1951	12	18	-19.3	-174.5	173	6.8
1951	12	28	16.9	-98.7	58	6.6
1952	1	13	23	124.5	246	6.9
1952	1	21	52.5	-167.5	9	6.8
1952	2	11	-5.5	110	275	6.9
1952	2	14	-7.5	126.5	280	7.2
1952	2	14	7.3	-76.5	99	6.8
1952	2	25	-16.7	-173.5	173	6.9
1952	2	26	-14	-70.5	116	6.9
1952	3	4	42.5	143	224	8.1
1952	3	4	42.2	143.9	224	7.1
1952	3	4	-10.5	162.1	193	6.8
1952	3	4	41.7	144.9	224	6.5
1952	3	9	42.5	143	224	7.2
1952	3	13	28.5	127.3	234	6.5
1952	3	19	39	125.5	659	6.5
1952	3	19	9.5	127.25	248	7.7
1952	4	19	7.2	-72.1	99	6.9
1952	5	9	-6.602	155.377	193	6.7
1952	5	13	10.3	-85.3	78	6.9
1952	5	16	6.7	-78.9	83	6.9
1952	5	19	42.2	143.9	224	6.8
1952	5	24	-20.5	-70.5	122	6.8
1952	5	28	35.4	135.8	232	6.9
1952	6	11	-31.581	-68.467	137	6.5
1952	6	22	46.7	153.7	221	7
1952	7	13	-18.5	169.25	186	6.8
1952	7	13	-3.1	127.4	272	6.8
1952	7	17	34.4	135.8	233	6.8
1952	7	21	34.949	-119.046	43	7.3
1952	8	17	30.797	91.648	306	7.7
1952	9	9	9.2	-84.2	78	6.9
1952	9	11	-29.6	-177.1	178	6.8
1952	9	21	-22.23	-65.989	128	7.1
1952	9	27	50.2	157.3	221	6.5
1952	10	3	6.7	-82.5	83	6.5
1952	10	26	39.3	143.7	229	6.5
1952	11	4	52.755	160.057	219	9
1952	11	6	-4.728	145.091	200	7.1
1952	11	29	52.6	160.3	219	6.9
1952	11	29	56.3	-153.8	13	6.8
1952	12	6	-8.141	156.125	193	7.2
1952	12	17	34.4	24.5	370	6.8
1952	12	22	53.8	161.7	219	6.8
1952	12	24	-5.508	151.959	192	7.1
1953	1	5	53.582	171.202	5	7.2
1953	1	5	49.152	155.525	221	7.1
1953	1	12	50	156.4	221	6.9
1953	1	30	-11.9	166.8	184	6.7
1953	2	14	18.5	146	216	6.7
1953	2	25	56	-156.2	12	6.8
1953	2	26	-11.118	164.287	183	7.1
1953	3	3	-20.6	169	186	6.7
1953	3	18	40.12	27.621	366	7.2
1953	3	19	14.111	-61.213	95	7.1
1953	4	14	-8.2	-71	113	6.7
1953	4	23	-4.402	152.708	192	7.6
1953	4	30	-20.6	169	186	6.7
1953	5	6	-37.254	-72.92	136	7.5
1953	5	20	0.4	123.7	265	6.7
1953	5	31	19.4	-70.4	88	6.9
1953	6	25	-9.2	123	289	6.8
1953	6	25	-8.727	123.704	286	7.1
1953	6	26	-8.546	123.945	286	6.7
1953	7	2	-19.235	169.608	186	7.4
1953	7	26	17.8	145.6	216	6.9
1953	8	11	38.3	20.8	364	6.8
1953	8	12	38.046	20.766	364	7.2
1953	8	13	-21.5	170.2	189	6.8
1953	9	4	50.6	156.7	221	6.7
1953	9	14	-18.3	178.2	182	6.8
1953	9	17	-20.5	-174	173	6.7
1953	9	23	50	156.4	221	6.8
1953	9	29	-37.637	176.868	159	7
1953	9	30	22	-107.5	51	6.7
1953	10	5	54.1	161	218	6.8
1953	10	11	50	156.4	221	6.8
1953	10	14	42.8	144.6	224	6.9
1953	10	27	-19.5	-66.5	125	6.7
1953	11	4	-13.189	166.516	186	7.5
1953	11	10	51.022	157.572	218	7
1953	11	13	-13	166.4	186	6.7
1953	11	17	13.588	-92.26	68	6.9
1953	11	25	34.034	141.786	229	7.9
1953	11	26	34.75	141.75	229	6.8
1953	12	1	29.1	128.399	234	6.8
1953	12	7	-22.538	-68.845	123	7.2
1953	12	12	-3.597	-80.847	110	7.5
1953	12	25	52.3	159.6	219	6.9
1954	1	12	-48.2	164.2	161	6.7
1954	1	12	-48.2	164.2	161	6.7
1954	1	13	-49	165.8	166	6.7
1954	2	1	24.247	144.013	213	6.8
1954	2	5	-4.6	153.5	190	6.7
1954	2	11	38.876	101.212	322	7.1
1954	2	19	11.7	-86.9	74	6.8
1954	2	19	-30.149	-177.335	178	6.7
1954	2	20	-7.276	124.352	280	7
1954	2	22	-56.786	-26.761	153	7
1954	3	3	-5.873	142.475	202	6.9
1954	3	21	24.42	95.104	296	7.4
1954	3	28	39.1	41	366	6.8
1954	3	29	37.032	-3.513	377	7.9
1954	3	31	12.243	58.04	740	7.1
1954	4	17	51.7	-179.4	7	6.7
1954	4	29	28.9	-112.9	49	6.8
1954	4	29	28.971	-112.993	49	7.1
1954	4	30	39.187	22.239	364	6.8
1954	5	3	51.9	159.8	219	6.7
1954	5	14	36	137.4	227	6.8
1954	6	6	-3.4	135.5	196	6.8
1954	6	7	-3.6	152.5	190	6.8
1954	6	15	-5.4	-76.7	111	6.7
1954	7	2	13	123.9	249	6.8
1954	7	3	-6.6	105.6	276	6.9
1954	7	6	46.6	153.4	221	6.7
1954	7	31	38.7	104.2	323	6.7
1954	8	18	-21.2	-176	181	6.9
1954	8	24	39.5	-118.3	37	6.6
1954	9	9	36.2	1.6	396	6.7
1954	9	13	-20.5	-175.8	173	6.7
1954	9	15	-17.8	-178.6	181	6.9
1954	9	17	-21.376	-176.508	181	7
1954	10	1	-10.9	166.2	184	6.8
1954	10	3	-10.7	165.9	184	6.9
1954	10	3	60.7	-150.3	14	6.8
1954	10	21	-41.3	80.2	429	6.7
1954	11	25	40.5	-125.6	34	6.7
1954	12	16	39.156	-118.205	37	7.2
1954	12	16	39.2	-118	37	7
1955	1	5	-50.18	162.647	166	7.1
1955	1	5	-16.299	167.332	186	6.9
1955	1	5	-15.869	167.462	186	6.8
1955	1	8	-11.759	166.282	184	6.8
1955	1	13	53.126	-167.528	9	6.9
1955	2	27	-28.406	-175.379	177	7.8
1955	3	14	52.799	-173.4	7	6.5
1955	3	18	54.209	161.202	218	7.3
1955	3	22	-9.207	91.762	425	6.9
1955	3	31	7.386	122.878	259	7.7
1955	4	5	25.2	-109.6	49	6.8
1955	4	14	29.981	101.613	307	7.5
1955	4	15	39.816	74.64	321	7.1
1955	4	15	39.9	74.7	321	6.9
1955	4	17	52.2	159.7	219	6.8
1955	4	19	-29.9	-71.6	135	6.9
1955	4	22	46	150.5	221	6.7
1955	5	11	-0.2	-77.8	107	6.8
1955	5	14	27.6	139.9	212	6.7
1955	5	17	6.738	93.754	704	7.2
1955	5	26	-10	160.7	193	6.6
1955	5	28	-30.8	-65.198	141	6.7
1955	5	30	24.269	142.458	213	7.1
1955	6	2	51.4	-179.8	7	6.7
1955	6	20	51.4	-179.5	7	6.8
1955	7	6	51.4	157.5	218	6.8
1955	7	16	37.6	27.2	366	6.8
1955	7	17	54.4	-168.3	9	6.9
1955	8	6	-21.105	-177.351	181	7
1955	8	16	-6.2	155	193	6.9
1955	8	21	-3.1	137.5	201	6.9
1955	8	28	13.8	-90.8	71	6.8
1955	9	12	32.2	29.6	371	6.7
1955	9	15	-4.8	134.2	196	6.7
1955	9	22	23.9	122.5	243	6.8
1955	9	23	26.6	101.7	318	6.9
1955	9	26	15.9	-92.2	62	6.9
1955	10	10	-5.1	152.924	192	7.3
1955	10	13	-10.046	160.786	193	7.1
1955	11	4	-34.4	-70.1	127	6.7
1955	11	10	-15.557	-173.652	173	7.2
1955	11	17	-26.2	-70.2	122	6.7
1955	11	22	-24.4	-122.6	684	6.8
1955	11	23	50.7	157.2	221	6.8
1955	12	6	-20.2	-70.2	122	6.7
1955	12	7	26.4	142.7	212	6.9
1956	1	8	-19.029	-70.671	122	6.7
1956	1	10	-26.601	-174.807	175	6.9
1956	1	16	-0.825	-80.283	105	6.9
1956	1	31	-3.456	152.028	190	7.1
1956	2	1	18.819	145.006	216	7
1956	2	9	31.669	-116.099	48	6.8
1956	2	18	30.244	138.222	211	7.1
1956	3	3	-15.262	-173.507	173	6.7
1956	3	13	7.991	-81.828	81	6.9
1956	4	6	36.392	70.781	718	6.8
1956	4	10	-2.897	102.255	274	6.8
1956	5	23	-15.611	-178.587	181	7.2
1956	6	9	-30.233	-71.444	135	6.8
1956	6	9	35.042	67.479	718	7.6
1956	6	23	56.259	163.52	218	6.7
1956	7	9	36.617	26.026	369	7.8
1956	7	9	36.508	25.956	369	6.9
1956	7	9	19.737	-72.994	87	6.9
1956	7	16	21.969	95.802	296	7.1
1956	7	17	-6.945	126.068	280	6.8
1956	7	18	-5.025	130.422	280	7.2
1956	7	23	-23.65	-112.07	685	6.8
1956	8	9	-16.108	-174.801	173	6.7
1956	9	29	35.642	140.31	228	6.9
1956	10	11	45.967	150.548	221	7.3
1956	10	23	13.59	120.58	250	6.7
1956	10	24	11.619	-86.436	74	7.2
1956	10	28	-33.395	-178.69	179	6.8
1956	10	31	27.283	54.405	353	6.8
1956	11	4	-22.287	-175.427	174	6.8
1956	11	28	49.198	155.456	221	6.7
1956	12	18	-25.492	-70.182	122	6.9
1956	12	21	51.356	-130.747	22	6.7
1956	12	27	-23.413	-176.897	171	7
1957	1	2	52.439	-168.169	9	6.9
1957	1	2	52.684	-167.841	9	6.7
1957	1	2	52.463	-168.503	9	6.7
1957	1	3	43.85	130.755	657	6.9
1957	2	10	10.267	126.14	248	6.7
1957	2	10	10.093	125.952	256	6.8
1957	2	23	23.917	121.517	244	7.2
1957	3	8	39.201	22.75	364	6.8
1957	3	8	39.267	22.607	364	6.9
1957	3	9	51.556	-175.392	7	9.1
1957	3	9	52.501	-169.43	9	7.2
1957	3	10	51.869	-173.84	7	6.8
1957	3	11	51.064	-176.923	7	6.8
1957	3	11	52.535	-168.904	9	7.1
1957	3	11	51.398	-178.424	7	6.9
1957	3	12	51.678	-176.627	7	7.1
1957	3	13	51.454	-178.541	7	6.9
1957	3	14	51.298	-176.644	7	7.2
1957	3	16	51.519	-178.765	7	7.1
1957	3	19	51.654	-174.54	7	6.7
1957	3	22	53.678	-165.681	9	7.1
1957	3	23	-5.501	130.933	280	7.1
1957	3	29	53.377	-166.904	9	6.7
1957	4	5	-26.626	-177.093	171	6.7
1957	4	9	30.559	138.392	211	6.8
1957	4	10	55.667	-153.901	17	6.9
1957	4	14	-15.403	-173.129	173	7.5
1957	4	16	-4.504	107.244	275	7.2
1957	4	19	51.372	-168.248	9	6.7
1957	4	19	52.216	-166.3	9	6.5
1957	4	21	6.933	-72.066	99	7.1
1957	4	24	36.356	28.649	369	6.9
1957	4	25	36.387	28.609	369	7
1957	5	12	-9.01	107.24	282	6.7
1957	5	21	21.776	144.267	215	6.9
1957	5	26	40.672	31.042	366	7.2
1957	6	10	-8.725	118.065	285	6.7
1957	6	10	13.09	143.91	210	6.8
1957	6	11	-30.839	-177.992	178	6.9
1957	6	11	17.863	120.18	249	6.8
1957	6	13	51.491	-175.138	7	6.7
1957	6	18	14.396	95.733	703	6.7
1957	6	18	-25.597	170.075	189	6.7
1957	6	19	-16.425	176.904	181	6.7
1957	6	22	-2.04	136.676	196	7.3
1957	6	27	56.394	116.393	328	7.4
1957	7	1	24.308	93.88	294	6.8
1957	7	2	36.09	52.701	348	7.1
1957	7	10	7.576	-82.73	83	6.7
1957	7	14	-27.169	-177.779	177	7
1957	7	14	-30.066	-177.598	178	6.8
1957	7	28	16.881	-99.297	58	7.8
1957	8	11	-17.9	169.03	186	6.8
1957	8	21	43.9	147	221	6.5
1957	9	24	5.23	127.117	248	7.7
1957	9	28	-20.758	-178.111	181	7.2
1957	10	25	50.52	156.54	221	6.8
1957	11	29	-20.402	-67.307	125	7.4
1957	12	4	45.153	99.206	334	8.1
1957	12	10	-6.55	154.97	193	6.8
1957	12	13	6.72	-76.82	99	6.7
1957	12	13	34.278	47.712	347	6.8
1957	12	17	-12.477	166.676	184	7.2
1958	1	15	-16.779	-72.503	115	7
1958	1	19	1.054	-79.48	105	7.8
1958	1	19	1.182	-79.586	105	6.8
1958	1	27	-14.99	-174.1	169	6.8
1958	2	1	1.455	-79.556	105	6.9
1958	2	7	31.577	103.912	307	6.8
1958	2	22	50.109	-175.499	7	6.7
1958	3	11	24.433	124.351	246	7.2
1958	3	28	36.543	70.996	718	6.8
1958	4	7	65.823	-156.243	676	7.3
1958	4	7	38.33	143.472	229	6.9
1958	4	7	45.203	98.475	334	6.8
1958	4	13	52.918	160.801	219	6.7
1958	4	14	0.706	-79.575	105	6.8
1958	5	9	-30.5	-65	141	6.8
1958	5	31	-15.457	168.612	186	7.1
1958	6	25	-3.591	144.323	200	6.9
1958	6	29	-15.59	-71.33	117	6.5
1958	7	10	58.37	-136.665	19	7.3
1958	7	19	-0.714	129.778	267	6.8
1958	7	26	-13.238	-69.389	118	7.2
1958	8	6	-16.67	-173.06	173	6.8
1958	8	15	53.51	160.253	218	6.8
1958	8	15	1.73	124.953	265	6.9
1958	8	16	34.259	47.869	347	6.7
1958	9	4	-33.785	-70.112	127	6.8
1958	9	25	7.94	-39.353	406	6.7
1958	11	6	44.329	148.623	221	8.4
1958	11	8	51.784	159.787	219	6.8
1958	11	12	44.052	148.837	221	7
1958	12	10	-36.92	177.02	160	6.8
1959	1	13	13.43	146.09	210	6.8
1959	1	22	37.56	142.483	229	7.2
1959	1	30	-9.84	160.93	193	6.8
1959	2	7	-3.786	-81.685	109	6.9
1959	2	15	-59.758	-25.802	153	6.7
1959	3	1	-0.883	134.307	196	7
1959	4	26	24.687	122.792	243	7.5
1959	5	4	53.351	159.645	218	8
1959	5	12	-23.149	-64.944	128	6.8
1959	5	24	17.45	-97.145	60	7
1959	6	14	-20.369	-68.881	124	7.5
1959	6	18	54.129	160.265	218	6.8
1959	6	27	-33.715	179.926	179	6.7
1959	6	27	41.791	79.941	320	6.7
1959	7	3	-16.271	173.031	181	6.8
1959	7	18	15.746	120.562	249	6.9
1959	7	19	-15.092	-70.391	117	7.1
1959	8	15	21.952	120.97	243	7.2
1959	8	17	-7.895	156.338	193	7.1
1959	8	18	21.981	121.534	243	6.8
1959	8	18	44.548	-110.636	459	7.3
1959	8	24	-10.517	161.342	193	6.7
1959	8	26	18.16	-94.417	527	6.9
1959	9	14	-28.722	-177.079	177	7.8
1959	9	14	-28.73	-177.09	177	6.5
1959	9	15	-28.676	-176.701	177	6.9
1959	9	15	-22.067	-179.29	171	7.1
1959	9	25	21.878	121.244	243	6.8
1959	10	15	0.001	119.957	265	6.7
1959	10	26	37.531	143.051	229	6.7
1959	11	15	37.751	20.508	399	6.8
1959	11	19	-6.003	146.552	207	7
1959	11	26	-5.407	102.834	274	6.7
1959	12	14	-59.906	-25.928	153	6.9
1959	12	21	13.847	51.616	415	6.8
1959	12	26	52.197	160.34	219	6.7
1959	12	27	55.981	162.891	218	6.8
1960	1	9	36.482	70.141	718	6.8
1960	1	13	-15.814	-72.788	117	7.5
1960	1	15	-14.961	-75.162	115	6.9
1960	1	23	-4.16	127.48	280	6.6
1960	2	9	-4.039	127.728	280	6.7
1960	2	17	-29.85	-111.9	685	6.5
1960	3	5	0.717	128.83	267	6.8
1960	3	8	-17.03	168.717	186	7.2
1960	3	12	-6.14	152.26	192	6.5
1960	3	20	39.871	143.435	229	7.8
1960	3	27	-13.295	165.903	186	6.5
1960	3	29	-16.829	167.295	186	6.7
1960	4	15	-26.96	-113.43	685	6.5
1960	4	15	-13.66	165.88	186	6.5
1960	5	18	29.08	129.892	238	6.7
1960	5	21	-37.872	-73.243	135	8.2
1960	5	21	-37.141	-72.404	136	6.8
1960	5	22	-37.963	-73.173	135	6.8
1960	5	22	-37.993	-73.341	135	6.8
1960	5	22	-38.147	-72.984	136	7.9
1960	5	22	-38.235	-73.047	135	9.5
1960	5	24	-43.962	167.824	161	6.7
1960	5	25	-44.824	-75.73	143	6.9
1960	5	31	-39.66	-75.53	134	6.5
1960	5	31	17.79	-61.65	92	6.6
1960	6	2	-46.314	-74.267	144	6.8
1960	6	6	-45.727	-73.444	144	7.2
1960	6	20	-38.254	-73.283	135	7
1960	6	20	-39.218	-73.331	135	7.1
1960	7	4	51.755	-131.357	22	6.7
1960	7	25	53.642	158.847	218	7.2
1960	7	29	40.365	142.454	228	6.8
1960	7	31	-6.177	150.071	192	6.8
1960	7	31	-5.996	150.069	192	6.5
1960	8	2	-22.113	171.386	189	6.5
1960	8	13	-39.914	-74.689	134	6.6
1960	10	1	51.302	-172.464	7	6.5
1960	10	7	-7.622	130.735	281	6.8
1960	10	8	40.105	130.144	660	6.7
1960	10	28	71.433	-9.111	639	6.8
1960	10	28	52.092	157.642	217	6.9
1960	11	1	-38.379	-74.848	134	6.8
1960	11	6	-31.237	-177.533	177	6.5
1960	11	13	51.283	-168.735	9	6.7
1960	11	20	-6.727	-80.606	109	7.8
1960	11	22	-36.362	52.463	428	6.8
1960	11	23	-24.504	-176.104	171	6.8
1960	11	24	-24.702	-176.397	171	7.1
1960	12	2	-24.677	-70.089	122	7.2
1960	12	3	43.122	104.411	334	6.9
1960	12	13	-52.036	160.996	167	7.2
1960	12	14	2.898	126.127	266	6.7
1960	12	29	-44.97	-75.844	143	6.6
1960	12	31	-44.148	-75.744	143	6.6
1961	1	5	51.752	-175.842	7	6.7
1961	1	5	-4.219	143.199	202	7.1
1961	1	5	-20.99	169.605	186	6.7
1961	1	5	-21.036	169.392	189	6.8
1961	1	16	36.136	141.912	228	6.9
1961	1	22	-12.531	165.689	184	6.8
1961	1	31	55.862	-153.706	17	6.5
1961	2	12	43.744	147.729	221	6.9
1961	2	26	31.632	131.548	235	7.7
1961	3	7	-29.255	-175.426	177	7.1
1961	3	11	48.84	154.957	221	6.5
1961	3	18	-49.507	163.457	166	6.8
1961	3	28	0.053	123.627	265	7.3
1961	4	1	39.881	77.779	321	6.6
1961	4	13	39.752	77.633	321	6.8
1961	6	1	10.44	39.858	558	6.6
1961	6	11	27.865	54.558	353	6.8
1961	7	6	-20.668	169.442	186	6.7
1961	7	7	-5.946	149.727	192	6.7
1961	7	18	29.655	131.743	239	6.9
1961	7	23	-18.421	168.411	186	7.3
1961	8	11	42.913	145.304	224	7.2
1961	8	17	46.338	149.548	221	6.7
1961	8	19	-10.86	-70.846	112	7.2
1961	8	19	36.07	136.7	226	6.9
1961	8	31	-10.697	-70.886	112	7
1961	8	31	-10.341	-71.002	112	7.3
1961	9	1	-59.267	-26.576	153	7.2
1961	9	1	13.825	-92.334	68	6.5
1961	9	8	-56.26	-27.283	153	7.6
1961	9	19	-20.453	-63.049	125	6.5
1961	10	18	-36.803	-73.433	135	6.8
1961	11	15	42.723	145.315	224	6.8
1961	11	19	0.626	124.2	265	6.8
1961	12	9	-43.692	-75.752	143	6.8
1961	12	20	4.587	-75.542	103	6.9
1961	12	27	-41.243	175.754	159	6.8
1961	12	30	52.153	177.902	6	6.8
1962	1	8	18.291	-70.461	88	6.7
1962	2	14	-38.091	-73.05	135	7.5
1962	3	7	19.134	145.066	216	6.9
1962	3	12	8.008	-82.757	80	6.8
1962	3	17	10.677	-43.332	403	7
1962	3	22	-3.203	142.692	200	6.7
1962	3	24	-5.742	145.234	207	6.8
1962	4	12	38.073	142.741	228	7.2
1962	4	20	20.339	-72.074	87	6.7
1962	4	23	42.529	144.069	224	6.9
1962	4	26	-17.873	-178.683	181	7.5
1962	4	30	-18.384	-175.753	173	6.5
1962	5	6	-60.128	-33.738	150	6.6
1962	5	7	45.166	147.025	221	6.7
1962	5	11	17.171	-99.651	59	7.3
1962	5	15	-7.489	128.104	280	6.9
1962	5	19	17.008	-99.764	59	6.7
1962	5	21	36.991	95.896	325	6.9
1962	5	21	-19.962	-177.272	181	7.5
1962	5	22	-12.276	166.636	184	6.8
1962	5	22	-5.445	151.759	192	6.7
1962	7	2	-10.67	166.067	184	6.6
1962	7	6	36.547	70.375	718	6.9
1962	7	17	-43.023	-75.503	143	6.8
1962	7	26	7.499	-82.781	83	7.2
1962	7	30	-3.309	143.929	200	6.8
1962	7	30	5.096	-76.626	103	6.9
1962	8	1	-3.267	143.773	200	6.9
1962	8	3	-23.298	-68.004	123	7.2
1962	8	28	37.874	22.737	368	6.8
1962	9	1	51.247	-179.646	7	6.5
1962	9	1	51.211	-179.785	7	6.5
1962	9	1	35.556	49.81	347	6.9
1962	9	10	-21.37	-178.985	181	6.5
1962	9	18	7.39	-82.421	83	6.6
1962	10	31	5.379	-82.597	83	6.5
1962	11	10	43.378	147.409	221	6.7
1962	11	11	-43.219	-76.098	143	6.6
1962	11	16	13.327	93.021	703	6.7
1962	12	7	29.218	139.406	211	6.6
1962	12	8	-25.827	-63.278	129	7.2
1963	1	28	54.596	-161.625	12	6.7
1963	1	30	-55.6	-28.242	153	6.8
1963	2	13	24.356	122.06	243	7.3
1963	2	13	-9.937	160.916	193	6.7
1963	2	14	-4.882	144.598	200	6.5
1963	2	26	-7.576	146.214	207	7.3
1963	3	16	46.641	154.951	222	7.2
1963	3	26	-30.112	-177.536	178	7.4
1963	3	26	-30.042	-177.709	178	7
1963	3	28	66.274	-19.877	637	6.8
1963	4	1	44.606	141.422	224	6.7
1963	4	13	-6.298	-76.54	111	6.7
1963	4	16	-1.172	128.026	267	7.2
1963	4	19	35.631	96.979	325	6.9
1963	5	1	-19.061	169.08	186	7.1
1963	5	19	-46.522	-75.465	144	6.7
1963	5	19	23.667	-46.01	403	6.5
1963	5	20	-30.916	-178.101	178	6.8
1963	5	22	48.626	154.815	221	6.5
1963	6	24	59.273	-152.184	2	6.7
1963	6	28	46.477	153.487	221	6.8
1963	7	4	-26.583	-177.715	171	6.9
1963	7	16	43.163	41.527	362	6.7
1963	7	30	-29.965	-177.077	178	6.5
1963	8	3	7.23	-35.836	406	6.9
1963	8	15	-13.742	-69.332	118	7.7
1963	8	22	-9.542	158.407	193	6.7
1963	8	25	-17.701	-178.557	181	7.1
